code,name,city,country_id,location
CXI,Christmas Island Airport,London Village,KI,POINT (-157.45 1.966667)
CXR,Cam Ranh International Airport,Cam Lam,VN,POINT (109.21728855358893 11.9968644)
AXU,Axum Airport,Aksum,ET,POINT (38.716667 14.120833)
CWA,Central Wisconsin Airport,Mosinee,US,POINT (-89.66716494412262 44.7727172)
CWB,Afonso Pena International Airport,Sao Jose dos Pinhais,BR,POINT (-49.176544 -25.5322)
CWC,Chernivtsi International Airport,Chernivtsi,UA,POINT (25.9785329173081 48.26047165)
CWJ,Cangyuan Washan Airport,Mengdong,CN,POINT (99.37478144463962 23.2772471)
CWL,Cardiff Airport,Rhoose,GB,POINT (-3.339210332510528 51.39850525)
CXB,Coxs Bazar Airport,Cox's Bazar,BD,POINT (91.96405269840508 21.45533845)
CXC,Chitina Airport,,US,POINT (-144.4322008 61.5833487)
CHY,Choiseul Bay Airport,,SB,POINT (156.39856 -6.713787)
YCO,Kugluktuk Airport,,CA,POINT (-115.14514387808345 67.81699259999999)
CYI,Chiayi Airport,Taibao,TW,POINT (120.39371622493724 23.459325550000003)
RMZ,Tobolsk Remezov Airport,Tobolsk,RU,POINT (68.348611 58.058333)
QDV,Comte. Rolim Adolfo Amaro State Airport,Jundiaí,BR,POINT (-46.943611 -23.181667)
QKS,Keystone Airport,Elk Lick Township,US,POINT (-79.2110977 39.7728004)
SDW,Sindhudurg Airport,Sindhudurg,IN,POINT (73.52783617390037 16.0012133)
CYO,Cayo Largo Del Sur Airport,Jaguey Grande,CU,POINT (-81.51667 21.616667)
CYP,Calbayog Airport,Sabang,PH,POINT (124.54583456483198 12.069754)
SAP,Ramon Villeda Morales International Airport,La Lima,HN,POINT (-87.92431532057235 15.4537972)
CYX,Cherskiy Airport,Cherskiy,RU,POINT (161.33244351843064 68.7427218)
SFB,Orlando Sanford International Airport,Midway,US,POINT (-81.24329602986423 28.7754331)
CYZ,Cauayan Airport,Cauayan,PH,POINT (121.75222675737851 16.930542799999998)
SFY,Tri-Township Airport,Savanna,US,POINT (-90.10958890991054 42.04550795)
SGC,Surgut Airport,Surgut,RU,POINT (73.4052099844604 61.3414657)
SGF,Springfield-Branson National Airport,Willard,US,POINT (-93.39661262453578 37.2393873)
SGN,Tan Son Nhat International Airport,Quan Phu Nhuan,VN,POINT (106.65812173979049 10.81831885)
SKG,Thessaloniki International Airport,Neo Rysi,GR,POINT (22.974086812428308 40.51980185)
SKN,Stokmarknes Skagen Airport,Stokmarknes,NO,POINT (15.031124497422255 68.5799011)
SLU,George F. L. Charles Airport,Bisee,LC,POINT (-60.9943995169477 14.0198739)
SLY,Salekhard Airport,Salekhard,RU,POINT (66.59242800431481 66.59208125)
SOF,Sofia Airport,Sofia,BG,POINT (23.414218088581656 42.69557455)
SOG,Sogndal Airport,Sogndalsfjora,NO,POINT (7.1358296520257785 61.155940099999995)
SOJ,Sorkjosen Airport,Storslett,NO,POINT (20.95955849087061 69.78735975000001)
CHU,Chuathbaluk Airport,,US,POINT (-159.2160034 61.5791016)
CZM,Cozumel Airport,San Miguel de Cozumel,MX,POINT (-86.92943828095508 20.52296195)
CZS,Campo Internacional Airport,Cruzeiro do Sul,BR,POINT (-72.78333 -7.583333)
CZU,Corozal Airport,Morroa,CO,POINT (-75.282776 9.3375)
PVK,Aktion Airport,Preveza,GR,POINT (20.768427287254895 38.923843700000006)
CZX,Changzhou Airport,Luoxi,CN,POINT (119.77841391568919 31.9184829)
YEV,Inuvik Mike Zubko Airport,,CA,POINT (-133.49767 68.30665)
PVU,Provo Airport,Provo,US,POINT (-111.72097229668498 40.2204)
PWE,Pevek Airport,Pevek,RU,POINT (170.59996412000802 69.78489125)
DAB,Daytona Beach International Airport,Daytona Beach,US,POINT (-81.05426943447691 29.181643899999997)
PWK,Chicago Executive Airport,Wheeling,US,POINT (-87.90138470143162 42.1175026)
DAC,Hazrat Shahjalal International Airport,Tungi,BD,POINT (90.40375285964708 23.84229135)
PWQ,Pavlodar Airport,Pavlodar,KZ,POINT (77.07365521776973 52.19522405)
DAD,Da Nang International Airport,Thanh Khe,VN,POINT (108.19716127833769 16.0425792)
DCM,Mazamet Airport,Lagarrigue,FR,POINT (2.289003274410029 43.5563998)
DCY,Daocheng Yading Airport,Sangpi,CN,POINT (100.06055347834386 29.31628015)
PXO,Porto Santo Airport,Vila de Porto Santo,PT,POINT (-16.34816497905559 33.07362365)
QSZ,Shache Airport,Zepu,CN,POINT (77.0578204375604 38.24391405)
RBF,Big Bear City Airport,Big Bear City,US,POINT (-116.85603324602909 34.263582)
COO,Cotonou Airport,Cotonou,BJ,POINT (2.385905079697595 6.3577513)
YPJ,Aupaluk Airport,,CA,POINT (-69.59987231439483 59.296748050000005)
RFP,Raiatea Airport,Uturoa,PF,POINT (-151.46785441508766 -16.723401449999997)
RHO,Rhodes Airport,Kremasti,GR,POINT (28.087406950000002 36.4050007)
DAM,Damascus International Airport,Harran al `Awamid,SY,POINT (36.51391166837934 33.4108334)
RNB,Kallinge Airport,,SE,POINT (15.272677842123656 56.268616050000006)
RJK,Rijeka Airport,Omisalj,HR,POINT (14.570968145977925 45.21678585)
DAT,Datong Airport,Beijiazao,CN,POINT (113.4818546578876 40.06061715)
DAV,Enrique Malek Airport,Pedregal,PA,POINT (-82.433334 8.383333)
DAX,Dazhou Heshi Airport,Xiwai,CN,POINT (107.42848262928189 31.12818985)
DAY,James M. Cox Dayton International Airport,Vandalia,US,POINT (-84.22024542480268 39.905318699999995)
DEB,Debrecen Airport,Debrecen,HU,POINT (21.7 47.55)
DEF,Dezful Airport,Andimeshk,IR,POINT (48.385778 32.4401058)
RJL,Agoncillo Airport,Agoncillo,ES,POINT (-2.3237935840275643 42.46078845)
RJM,Marinda Airport,Saonek,ID,POINT (130.773097135306 -0.42865185)
YKQ,Waskaganish Airport,,CA,POINT (-78.7545877 51.4733523)
DBV,Dubrovnik Airport,Jasenice,HR,POINT (18.26433626257242 42.56149335)
YSO,Postville Airport,,CA,POINT (-59.966667 54.916668)
RKE,Roskilde Airport,Havdrup,DK,POINT (12.132685539683798 55.5858236)
RKT,Ras Al Khaimah International Airport,Ras al-Khaimah,AE,POINT (55.939695904168836 25.61297345)
RLG,Laage Airport,Laage,DE,POINT (12.276204371080205 53.919142750000006)
RNS,Rennes Airport,Saint-Jacques-de-la-Lande,FR,POINT (-1.7301868409962502 48.06890935)
ROB,Roberts International Airport,Kakata,LR,POINT (-10.364287159148873 6.2311862)
ROI,Roi Et Airport,Chiang Khwan,TH,POINT (103.77485350335792 16.1150394)
ROK,Rockhampton Airport,West Rockhampton,AU,POINT (150.47213850960662 -23.383076950000003)
RUL,Maavaarulaa Airport,Viligili,MV,POINT (73.511143 0.3380463)
RUN,Reunion Roland Garros Airport,Sainte-Marie,RE,POINT (55.51860089723989 -20.8901282)
RVN,Rovaniemi Airport,Rovaniemi,FI,POINT (25.8302119 66.561662)
RZE,Rzeszow International Airport,Trzebownisko,PL,POINT (22.018435906021026 50.11148165)
DEC,Decatur Airport,Long Creek,US,POINT (-88.86199100508733 39.83349835)
DED,Dehra Dun Airport,Dehradun,IN,POINT (78.03333 30.316668)
DEE,Mendeleyevo Airport,Yuzhno-Kurilsk,RU,POINT (145.6840017586635 43.96107965)
DEL,Indira Gandhi International Airport,Gurgaon,IN,POINT (77.08473847979485 28.5551678)
YPY,Fort Chipewyan Airport,,CA,POINT (-111.1169968 58.7672005)
DEN,Denver International Airport,Lochbuie,US,POINT (-104.68536732610298 39.8606676)
DFW,Dallas/Fort Worth International Airport,Grapevine,US,POINT (-97.0465220537124 32.89651945)
DGO,Guadalupe Victoria Airport,Jose Refugio Salcido,MX,POINT (-104.525 24.125)
SAT,San Antonio International Airport,Alamo Heights,US,POINT (-98.46921443046924 29.5334021)
SAW,Sabiha Gokcen International Airport,Pendik,TR,POINT (29.307552329592077 40.89929455)
SCF,Scottsdale Airport,Paradise Valley,US,POINT (-111.91257741010094 33.62212245)
SCN,Ensheim Airport,Sankt Ingbert,DE,POINT (7.112361932435437 49.2166001)
SCQ,Santiago De Compostela Airport,Oroso,ES,POINT (-8.41891330714926 42.89764215)
SCR,Scandinavian Mountains Airport,Innbygda,SE,POINT (12.833295450012834 61.1640852)
SCU,Antonio Maceo Airport,Santiago de Cuba,CU,POINT (-75.83547295807672 19.9753964)
SCV,Suceava Airport,Plopeni,RO,POINT (26.352310976529836 47.68833875)
DHM,Gaggal Airport,Dharmsala,IN,POINT (76.26667 32.3)
SDL,Sundsvall-Timra Airport,Bergeforsen,SE,POINT (17.44062745100433 62.5278157)
SDQ,Las Americas International Airport,Boca Chica,DO,POINT (-69.6715123798729 18.42929615)
DIB,Dibrugarh Airport,Dibrugarh,IN,POINT (95.0170764 27.4854679)
DIG,Diqing Shangri-La Airport,Shangri-La,CN,POINT (99.68187687453684 27.796736850000002)
DIL,Comoro Airport,Dili,TL,POINT (125.525 -8.549616)
DIN,Dien Bien Airport,Dien Bien Phu,VN,POINT (103.00703615040092 21.3949323)
DIU,Diu Airport,Diu,IN,POINT (70.92204629253624 20.71439565)
DIY,Diyarbakir Airport,Baglar,TR,POINT (40.19921443496927 37.89232495)
DJB,Sultan Thaha Airport,Jambi City,ID,POINT (103.6461509755231 -1.6392544500000001)
DMB,Jambyl Airport,Taraz,KZ,POINT (71.36667 42.9)
DME,Moscow Domodedovo Airport,Yakovlevskoye,RU,POINT (37.904166212415895 55.40912105)
DMK,Don Mueang International Airport,Don Mueang,TH,POINT (100.60353142390704 13.9122207)
ZFD,Fond-du-Lac Airport,Fond du Lac,CA,POINT (-107.1819992 59.3344002)
ZEL,Bella Bella Airport,,CA,POINT (-128.05676936881662 52.1365217)
SDR,Santander Airport,El Astillero,ES,POINT (-3.822844898531179 43.42716075)
SDU,Santos Dumont Airport,Rio de Janeiro,BR,POINT (-43.16418613781168 -22.91044395)
SEA,Seattle-Tacoma International Airport,SeaTac,US,POINT (-122.3080158569515 47.4475673)
SEK,Srednekolymsk Airport,Srednekolymsk,RU,POINT (153.72998522576762 67.4746917)
SEN,London Southend Airport,Rochford,GB,POINT (0.6966132970490921 51.570227599999996)
SKB,Robert L. Bradshaw International Airport,Monkey Hill,KN,POINT (-62.71800233941045 17.3113064)
SKD,Samarkand Airport,Samarqand,UZ,POINT (66.99274627772559 39.698557)
JQA,Qaarsut Airport,,GL,POINT (-52.698953503271895 70.7344416)
DJJ,Sentani Airport,Sentani,ID,POINT (140.5184882521964 -2.5782397)
DKR,Leopold Sedar Senghor International Airport,Mermoz Boabab,SN,POINT (-17.482709371575325 14.73702885)
SON,Santo Pekoa International Airport,Luganville,VU,POINT (167.21868291955798 -15.50470155)
RMI,Miramare Airport,Rivazzurra,IT,POINT (12.625623 44.0241687)
RMQ,Taichung International Airport,Fengyuan,TW,POINT (120.59962083032508 24.2540877)
DLE,Dole-Jura Airport,Choisey,FR,POINT (5.4276467654311045 47.041742400000004)
DLH,Duluth International Airport,Hermantown,US,POINT (-92.20329684929376 46.84183845)
RNN,Bornholm Airport,Ronne,DK,POINT (14.754150289726347 55.064855300000005)
RNO,Reno/Tahoe International Airport,Sparks,US,POINT (-119.7733318653608 39.498646199999996)
DLI,Lien Khuong Airport,Duc Trong,VN,POINT (108.3611709269135 11.75042785)
SCE,University Park Airport,Houserville,US,POINT (-77.84866392425685 40.85032355)
DLM,Dalaman Airport,Dalaman,TR,POINT (28.785783840398203 36.71183085)
DLR,Dalnerechensk Airport,Dal'nerechensk,RU,POINT (133.7363 45.8783)
DLU,Dali Airport,Dali,CN,POINT (100.31988697229497 25.6498551)
SEZ,Seychelles International Airport,Cascade,SC,POINT (55.52120037637752 -4.674262499999999)
PUF,The Pau-Pyrenees International Airport,Uzein,FR,POINT (-0.413573 43.382347)
PTP,Pointe-a-Pitre International Airport,Les Abymes,GP,POINT (-61.528368796666484 16.2658457)
PTY,Tocumen International Airport,Tocumen,PA,POINT (-79.38148242739149 9.0667814)
PUB,Pueblo Memorial Airport,Pueblo,US,POINT (-104.50330795944865 38.298446850000005)
PUJ,Punta Cana International Airport,Punta Cana,DO,POINT (-68.36662616922789 18.5697918)
PUS,Gimhae International Airport,Kimhae,KR,POINT (128.93640137086572 35.1800774)
DMU,Dimapur Airport,Dimapur,IN,POINT (93.76774143023712 25.88526825)
DNE,Dallas North Airport,Westworth,US,POINT (-97.38333 32.75)
DNK,Dnepropetrovsk International Airport,Aviatorskoe,UA,POINT (35.09662173364201 48.3612473)
PXA,Atung Bungsu Airport,Kotaagung,ID,POINT (103.379167 -4.0225)
BJR,Bahar Dar Airport,Bahir Dar,ET,POINT (37.32324 11.603292)
DNR,Pleurtuit Airport,Pleurtuit,FR,POINT (-2.083611 48.587776)
SMI,Samos Airport,Chora,GR,POINT (26.91166205955046 37.69001595)
PXM,Puerto Escondido Airport,Puerto Escondido,MX,POINT (-97.083336 15.85)
PYG,Gangtok-Pakyong Airport,Rangpo,IN,POINT (88.588333 27.2325)
DIR,Aba Tenna D Yilma Airport,Dire Dawa,ET,POINT (41.857994 9.61338)
DJE,Melita Airport,Houmt Souk,TN,POINT (10.775145 33.87118)
DNZ,Cardak Airport,Cardak,TR,POINT (29.697340303657736 37.78603475)
DOH,Hamad International Airport,Doha,QA,POINT (51.558067 25.267569)
DOL,Saint Gatien Airport,Saint-Gatien-des-Bois,FR,POINT (0.164167 49.362778)
PZU,Port Sudan Airport,Port Sudan,SD,POINT (37.21389 19.577778)
QAQ,L'Aquila–Preturo Airport,Preturo,IT,POINT (13.309167 42.379722)
DOU,Dourados Airport,Dourados,BR,POINT (-54.92640220192091 -22.20140635)
DOY,Dongying Airport,Shengli,CN,POINT (118.78642878231656 37.5027216)
DPA,DuPage Airport,Wayne,US,POINT (-88.25218333266092 41.90513465)
YGT,Igloolik Airport,,CA,POINT (-81.81482446871043 69.36376179999999)
ASO,Asosa Airport,,ET,POINT (34.536667 10.047222)
DND,Dundee Airport,,GB,POINT (-3.026040420149899 56.4526716)
DPL,Dipolog Airport,Dipolog,PH,POINT (123.34199697345741 8.602411799999999)
DPS,Ngurah Rai International Airport,Kelanabian,ID,POINT (115.16733897840365 -8.7458582)
DQA,Daqing Shi Airport,Wolitun,CN,POINT (125.22841 46.58736)
DRT,Del Rio International Airport,Ciudad Acuna,US,POINT (-100.97833 29.333332)
DRV,Dharavandhoo AIrport,Open Stage,MV,POINT (73.129714802335 5.1563788)
DRW,Darwin International Airport,Ludmilla,AU,POINT (130.88362011674445 -12.41190185)
DSA,Doncaster Sheffield Airport,Finningley,GB,POINT (-1.0061206459207377 53.47641295)
DSI,Destin-Fort Walton Beach Airport,Destin,US,POINT (-86.5 30.383333)
DSM,Des Moines International Airport,Norwalk,US,POINT (-93.65927182349738 41.534256)
DSN,Ordos Ejin Horo Airport,Tianjiao,CN,POINT (110.03333 39.85)
DSS,Blaise Diagne International Airport,Pout,SN,POINT (-17.07343116560513 14.6655114)
PYY,Pai Airport,Pai,TH,POINT (98.43589618449332 19.37214705)
PZB,Pietermaritzburg Airport,Pietermaritzburg,ZA,POINT (30.39693016850846 -29.6490015)
PZO,Manuel Carlos Piar Guayana Airport,Ciudad Guayana,VE,POINT (-62.761154416306944 8.287798800000001)
BJM,Bujumbura International Airport,Bujumbura,BI,POINT (29.366667 -3.383333)
DTB,Sisingamangaraja XII International Airport,Siborong-borong,ID,POINT (98.97717829413855 2.26118555)
DTM,Dortmund Airport,Holzwickede,DE,POINT (7.609717871665552 51.51690725)
DTU,Wudalianchi Dedu Airport,Baoquan,CN,POINT (126.13780921753956 48.442918399999996)
DUR,King Shaka International Airport,Ballitoville,ZA,POINT (31.11688170804795 -29.6099422)
DVL,Devils Lake Airport,Devils Lake,US,POINT (-98.9072037 48.1138202)
DVO,Francisco Bangoy Intl Airport,Babak,PH,POINT (125.64345755531545 7.124879699999999)
RBA,Sale Airport,Sale,MA,POINT (-6.748619 34.036137)
RAE,Arar Airport,'Ar'ar,SA,POINT (41.13773103103597 30.90475725)
RAI,Nelson Mandela International Airport,Praia,CV,POINT (-23.48478206133027 14.9412846)
RAK,Menara Airport,Marrakesh,MA,POINT (-8.032465716209586 31.605871)
RAR,Rarotonga Airport,Avarua,CK,POINT (-159.80567804613287 -21.201722349999997)
RAS,Rasht Airport,Rasht,IR,POINT (49.6103959243627 37.32402085)
AAC,El Arish International Airport,Arish,EG,POINT (33.829171518733695 31.0742836)
CNP,Neerlerit Inaat Airport,,GL,POINT (-22.646402547542213 70.74137594999999)
RDO,Radom Airport,Radom,PL,POINT (21.213611 51.389167)
RDZ,Marcillac Airport,Salles-la-Source,FR,POINT (2.483866 44.410595)
DUB,Dublin Airport,Beaumont,IE,POINT (-6.247592522077657 53.4288026)
DUD,Dunedin International Airport,Milton,NZ,POINT (170.20045427891455 -45.9277448)
RCB,Richards Bay Airport,Richards Bay,ZA,POINT (32.09219139820971 -28.74096905)
RCH,Riohacha Airport,Riohacha,CO,POINT (-72.91833288840549 11.527112500000001)
RDP,Kazi Nazrul Islam Airport,Bahula,IN,POINT (87.2411692735675 23.6247865)
DVT,Phoenix Deer Valley Airport,Glendale,US,POINT (-112.07980431803716 33.68916925)
DWD,Dawadmi Airport,Ad Dawadimi,SA,POINT (44.1258191651475 24.4500793)
RDU,Raleigh-Durham International Airport,Morrisville,US,POINT (-78.78723821716514 35.880361449999995)
REC,Guararapes-Gilberto Freyre International Airport,Recife,BR,POINT (-34.92271835508188 -8.1256775)
RFD,Chicago Rockford International Airport,Winnebago,US,POINT (-89.222115 42.30364)
RGA,Rio Grande Airport,Rio Grande,AR,POINT (-67.75 -53.779167)
RHD,Rio Hondo Airport,Termas de Rio Hondo,AR,POINT (-64.93524754924269 -27.4965282)
ATZ,Assiut Airport,Asyut,EG,POINT (31 27.033333)
CAI,Cairo International Airport,,EG,POINT (31.424702260069452 30.1141148)
DYR,Anadyr Airport,Anadyr,RU,POINT (177.7358336928592 64.73627164999999)
DYU,Dushanbe Airport,Dushanbe,TJ,POINT (68.82363701984585 38.54557415)
DZA,Dzaoudzi Airport,Pamandzi,YT,POINT (45.28166027969728 -12.809017149999999)
DZN,Zhezhazgan Airport,Zhezqazghan,KZ,POINT (67.73333 47.7)
EAS,San Sebastian Airport,Fuenterrabia,ES,POINT (-1.7919036957013958 43.35662365)
EAU,Eau Claire Airport,Lake Hallie,US,POINT (-91.4855007489738 44.8689683)
PNP,Girua Airport,,PG,POINT (148.31082121223585 -8.80380505)
RIA,Santa Maria Airport,Santa Maria,BR,POINT (-53.6875 -29.710556)
RIB,Gen Buech Airport,Riberalta,BO,POINT (-66.093056 -11.006944)
RJA,Rajahmundry Airport,Rajahmundry,IN,POINT (81.81832195423078 17.105190399999998)
RJH,Rajshahi Airport,Rajshahi,BD,POINT (88.61425835907019 24.4382974)
ASW,Aswan Airport,Aswan,EG,POINT (32.82937355051733 23.96342585)
EBJ,Esbjerg Airport,Tjaereborg,DK,POINT (8.551971127881163 55.525719300000006)
EBL,Erbil International Airport,Erbil,IQ,POINT (43.9489017061083 36.23784135)
RKV,Reykjavik International Airport,Kopavogur,IS,POINT (-21.932476 64.13106)
EBU,Boutheon Airport,Veauche,FR,POINT (4.296944 45.54139)
ECI,Costa Esmeralda Airport,Tola,NI,POINT (-86.03415499696573 11.4277197)
ECN,Ercan Airport,Geri,CY,POINT (33.50533235019655 35.1522933)
NRL,North Ronaldsay Airport,,GB,POINT (-2.434117719915262 59.36716855)
RRG,Rodrigues Island Airport,Baie aux Huitres,MU,POINT (63.35 -19.75)
ROP,Rota Airport,Yigo Village,MP,POINT (145.24109209915855 14.17434795)
ROR,Airai Airport,Ngetkib,PW,POINT (134.54430649330376 7.366885099999999)
ROV,Platov International Airport,Grushevskaya,RU,POINT (39.92902340634963 47.49358975)
ASM,Asmara International Airport,Asmara,ER,POINT (38.91610962389453 15.293245200000001)
RRJ,Jacarepaguá Airport,Rio de Janeiro,BR,POINT (-43.371449464398225 -22.98641695)
RPR,Swami Vivekananda Airport,Bhatgaon,IN,POINT (81.73994786883992 21.1826689)
RQA,Ruoqiang Loulan Airport,Ruoqiang,CN,POINT (88.00915914930744 38.97304815)
RUH,King Khaled International Airport,Riyadh,SA,POINT (46.702877 24.95929)
RTW,Saratov Tsentralny Airport,Saratov,RU,POINT (46.04171591129158 51.5654706)
EDI,Edinburgh Airport,Ratho,GB,POINT (-3.3595079855289756 55.950128899999996)
EDL,Eldoret Airport,Eldoret,KE,POINT (35.23328885990355 0.4043631)
EDO,Balikesir Koca Seyit Airport,Edremit,TR,POINT (27.033333 39.583332)
LOK,Lodwar Airport,,KE,POINT (35.60945590645913 3.12213865)
RUT,Rutland Airport,Rutland,US,POINT (-72.94833 43.529446)
RVD,Rio Verde Airport,Santa Helena de Goias,BR,POINT (-50.933334 -17.716667)
RVI,Rostov Airport,Imeni Chkalova,RU,POINT (39.75 47.25)
YDT,Boundary Bay Airport,,CA,POINT (-123.183334 49.183334)
RVK,Ryumsjoen Airport,Rorvik,NO,POINT (11.233333 64.88333)
EOI,Eday Airport,,GB,POINT (-2.7696008051153758 59.19167795)
EFL,Kefallinia Airport,Argostolion,GR,POINT (20.50046516809963 38.120146399999996)
SAB,J. Yrausquin Airport,Upper Hell's Gate,BQ,POINT (-63.216667 17.65)
SAC,Sacramento Executive Airport,Bay Point,US,POINT (-121.933334 38.05)
EGC,Roumanieres Airport,Bergerac,FR,POINT (0.483333 44.85)
SAV,Savannah/Hilton Head Airport,Pooler,US,POINT (-81.19770644774445 32.12423765)
EGO,Belgorod Airport,Belgorod,RU,POINT (36.65 50.63333)
EIN,Eindhoven Airport,Meerhoven,NL,POINT (5.3926936 51.4571023)
EJA,Variguies Airport,Barrancabermeja,CO,POINT (-73.799164 7.015833)
EJH,Wedjh Airport,Al Wajh,SA,POINT (36.47481 26.207716)
MAG,Madang Airport,,PG,POINT (145.7882759984853 -5.20855725)
DUF,Pine Island Airport,Southern Shores,US,POINT (-75.78889 36.25833)
SCW,Syktyvkar Airport,Syktyvkar,RU,POINT (50.84684037543079 61.648572349999995)
SCO,Aktau International Airport,Aktau,KZ,POINT (51.1 43.86667)
